sku,name,desc,in_stock,type,price,promo_price,min,max,category_new,check_new
PAC1317,Pack QNAP TS-253A | 4GB RAM | WD 4TB Network,QNAP Pack + 4GB memory RAM + 4TB (2x2TB) Network WD Hard Drive for Mac and PC.,1,12175397,587.99,494.1785,534.18,607.18,Storage,Brand new
PAC1363,Synology DS216 + Pack | WD 6TB Network,NAS + 6TB (2x3TB) WD Network for Mac and PC.,0,12175397,590.99,554.9895,,,Storage,Brand new
PAC2174,QNAP TS-251A-4G NAS Server | 4GB RAM | 4TB (2x2TB) WD Red,NAS with 4GB of RAM and two hard disks 2TB (2x2TB) WD Network for Mac and PC,1,12175397,596.09,506.1793,492.13,522.18,Storage,Brand new
PAC1212,QNAP Pack HS-251 + | WD 4TB Network,QNAP Pack HS-251 + with 4TB (2x2TB) Network WD Hard Drive for Mac and PC.,0,12175397,596.99,515.1793,494.18,559.18,Storage,Brand new
QNA0153,QNAP TS-451 + NAS | 8GB RAM Mac and PC,4-bay NAS server RAM and 8GB Remote Control for Mac and PC.,0,12175397,599.99,589.99,589.99,652.99,Storage,Brand new
PAC1306,Pack NAS QNAP TS-451 + Server 8GB RAM,Pack NAS QNAP TS-451 + with 8GB of RAM for Mac and PC.,0,12175397,599.99,588.9905,494.94,588.99,Storage,Brand new
PAC2464,DS218play Synology NAS Server | 8TB (2x4TB) Seagate Iron Wolf,2-bay NAS server can accommodate 4K Ultra HD files,0,12175397,600.97,467.1786,487.18,487.18,Storage,Brand new
PAC2402,DS418play Synology NAS Server | 10GB RAM,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,601.35,591.9901,600.99,600.99,Storage,Brand new
PAC2227,Synology DS218 + NAS Server | 2GB RAM | 6TB (2x3TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,602.99,540.1791000000001,531.19,570.18,Storage,Brand new
QNA0220,QNAP TS-253B NAS 4GB RAM USB-C,2-bay NAS with 4GB of RAM 2 LAN ports 1 USB-C and a powerful processor for home and SME Mac and PC,0,12175397,603.79,541.99,524.51,599.99,Storage,Brand new
PAC1230,Pack QNAP TS-251 + | 2GB RAM | WD 6TB Network,Pack NAS QNAP TS-251 + 2GB RAM memory + 6TB (2x3TB) Hard Red WD Mac and PC.,1,12175397,607.0,539.1784,513.94,582.99,Storage,Brand new
PAC1506,Pack QNAP TS-251A NAS Server | 2GB RAM | WD 6TB Network,NAS with 2GB of RAM and two hard disks 3TB (2x3TB) WD Network for Mac and PC,0,12175397,607.69,514.1786,493.99,549.99,Storage,Brand new
PAC1314,Pack QNAP TS-253A | 4GB RAM | 4TB IronWolf,QNAP Pack + 4GB memory RAM + 4TB (2x2TB) Seagate Hard Drive for Mac and PC IronWolf,0,12175397,609.97,487.1787000000001,487.18,597.18,Storage,Brand new
PAC2489,Synology DS218 NAS Server | 8TB (2x4TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,1,12175397,611.46,520.179,525.18,533.18,Storage,Brand new
PAC2304,Synology DS118 NAS Server | 10TB (1x10TB) WD Red,1 bay NAS server with capacity for home use or small businesses,0,12175397,614.99,513.5845,,,Storage,Brand new
PAC1270,Pack QNAP TS-251 | 4GB RAM | WD 4TB Network,QNAP TS-251 pack 4GB RAM + 4TB (2x2TB) Network WD Hard Drive for Mac and PC.,0,12175397,616.0,467.9905,,,Storage,Brand new
PAC2168,QNAP TS-251A-4G NAS Server | 4GB RAM | 4TB (2x2TB) Seagate Iron Wolf,NAS with 4GB of RAM and two hard disks 2TB (2x2TB) Seagate IronWolf for Mac and PC,0,12175397,618.07,498.1788,537.56,537.56,Storage,Brand new
PAC1209,QNAP Pack HS-251 + | Seagate 4TB IronWolf,QNAP Pack HS-251 + with 4TB (2x2TB) IronWolf Seagate Hard Drive for Mac and PC.,0,12175397,618.97,509.1789,535.99,535.99,Storage,Brand new
PAC1268,Pack QNAP TS-251 | 4GB RAM | 6TB Seagate Desktop,Pack QNAP TS-251 with 4GB RAM + 6TB (2x3TB) Seagate Hard Drive Desktop for Mac and PC.,0,12175397,622.0,472.9902,,,Storage,Brand new
PAC2361,Synology DS218 + NAS Server | 2GB RAM | 6TB (2x3TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,1,12175397,624.97,529.179,,,Storage,Brand new
PAC2369,Synology DS218 + NAS Server | 6GB RAM | 4TB (2x2TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,0,12175397,626.96,553.1793,560.18,568.18,Storage,Brand new
PAC1227,Pack QNAP TS-251 + | 2GB RAM | Seagate 6TB IronWolf,Pack NAS QNAP TS-251 + 2GB RAM memory + 6TB (2x3TB) Hard Seagate IronWolf for Mac and PC.,1,12175397,628.98,526.1794,550.04,557.99,Storage,Brand new
PAC1349,Synology DS216 Pack | WD 8TB Network,Pack Synology NAS + 4TB 2 Discs (2x4TB) WD Network for Mac and PC.,0,12175397,628.99,550.1785,571.89,588.99,Storage,Brand new
SYN0142,Synology DS916 + | 8GB RAM Mac and PC Server Nas,4-bay NAS server and 8GB of RAM for Mac iPad and iPhone,0,12175397,629.2,628.8975,597.45,628.9,Storage,Brand new
PAC1427,Synology DS916 + | 8GB RAM Mac and PC Server Nas,4-bay NAS server and 8GB of RAM for Mac iPad and iPhone,0,12175397,629.2,628.9895,597.54,628.99,Storage,Brand new
PAC1682,Pack QNAP TS-251A NAS Server | 2GB RAM | Seagate 6TB Iron Wolf,NAS with 2GB of RAM and 6TB (2x3TB) Seagate Iron Wolf Mac and PC,0,12175397,629.67,502.179,,,Storage,Brand new
PAC1359,Synology DS216 + Pack | Seagate NAS 6TB,NAS + 6TB (2x3TB) NAS Seagate for Mac and PC.,0,12175397,630.99,551.9899,,,Storage,Brand new
PAC2482,Synology DS218 NAS Server | 8TB (2x4TB) Seagate Iron Wolf,2-bay NAS server can accommodate 4K Ultra HD files,0,12175397,633.44,494.1785,498.18,519.18,Storage,Brand new
PAC1717,Pack QNAP TS-451A NAS 8GB RAM l l 40TB (4x10TB) Seagate IronWolf,NAS TS-451A with 16GB of RAM for Mac and PC,1,12175397,636.47,560.9899,,,Storage,Brand new
PAC2428,Synology DS918 + NAS Server | 8GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,636.98,626.9905,626.99,633.99,Storage,Brand new
QNA0251,Qnap NAS server TS-431X2-8G,NAS server with 8GB of RAM memory 2 Gigabit ports and advanced tools for Mac and PC,0,12175397,640.99,612.99,639.99,639.99,Storage,Brand new
PAC1318,Pack QNAP TS-253A | 4GB RAM | WD 6TB Network,QNAP pack with 4GB of RAM memory + 6TB (2x3TB) Network WD Hard Drive for Mac and PC.,1,12175397,647.99,537.1795,13.19,623.18,Storage,Brand new
SYN0121,Synology DiskStation DS1515 Mac and PC Server Nas,5-bay NAS Server for Mac and PC SATA.,0,12175397,647.99,644.9905,644.99,644.99,Storage,Brand new
PAC1446,WD My Cloud EX2100 Pack | WD 8TB Network,WD My Cloud EX2100 + 8TB (2x4TB) Network WD Hard Drive for Mac and PC,0,12175397,647.99,529.9897,,,Storage,Brand new
PAC1165,Pack DS216SE + 12TB Synology WD Red,Synology Pack DS216SE + 12TB (2x6TB) Synology Hard Drive for Mac and PC.,1,12175397,649.99,515.1793,633.99,633.99,Storage,Brand new
PAC1274,Pack QNAP TS-251 | WD 8TB Network,Pack QNAP TS-251 + 8TB (2x4TB) Network WD Hard Drive for Mac and PC.,0,12175397,650.89,543.9906,,,Storage,Brand new
PAC1346,Synology DS216 Pack | Seagate 8TB IronWolf,Synology Pack + 8TB (2x4TB) IronWolf Seagate Hard Drives for Mac and PC.,0,12175397,650.97,536.1787999999999,,,Storage,Brand new
PAC1383,Pack QNAP TS-228 | WD 12TB Network,NAS + 12TB (2x6TB) WD Network for Mac and PC.,0,12175397,650.99,531.1791000000001,,,Storage,Brand new
PAC2231,Synology DS218 + NAS Server | 6GB RAM | 4TB (2x2TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,651.97,623.179,618.18,618.18,Storage,Brand new
PAC1271,Pack QNAP TS-251 | 4GB RAM | WD 6TB Network,Pack QNAP TS-251 + 4GB + RAM memory 6TB (2x3TB) Network WD Hard Drive for Mac and PC.,0,12175397,656.0,509.9896,,,Storage,Brand new
PAC2175,Pack QNAP TS-251A NAS Server | 4GB RAM | WD 6TB Network,NAS with 4GB of RAM and two hard disks 3TB (2x3TB) WD Network for Mac and PC,1,12175397,656.09,549.1791000000001,538.18,604.18,Storage,Brand new
PAC1213,QNAP Pack HS-251 + | WD 6TB Network,QNAP Pack HS-251 + with 6TB (2x3TB) Network WD Hard Drive for Mac and PC.,0,12175397,656.99,559.1785,531.19,599.99,Storage,Brand new
PAC2343,Synology DS718 + NAS Server | 16GB RAM,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,0,12175397,657.71,650.9897,,,Storage,Brand new
PAC2201,Synology DS718 + NAS Server | 2GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,657.99,629.1794,591.64,633.18,Storage,Brand new
QNA0127,QNAP TS-451U | 1GB RAM Mac and Pc NAS Server,4-bay NAS server for high-performance Mac and PC.,0,12175397,664.29,663.9899,663.99,663.99,Storage,Brand new
PAC2232,Synology DS218 + NAS Server | 6GB RAM | 6TB (2x3TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,664.98,602.1795,610.18,656.18,Storage,Brand new
PAC1405,Synology DS716 + II Pack | 2GB RAM | WD 4TB Network,Synology DS716 + II with 2GB of RAM memory + 4TB (2x2TB) WD Red for Mac and PC,0,12175397,669.9,647.1794,623.19,650.99,Storage,Brand new
PAC1315,Pack QNAP TS-253A | 4G RAM | Seagate 6TB IronWolf,QNAP Pack + 4GB memory RAM + 6TB (2x3TB) IronWolf Seagate Hard Drive for Mac and PC.,1,12175397,669.97,525.1787,,,Storage,Brand new
PAC1388,Pack QNAP TS-251 + | 2GB RAM | WD 16TB Network,Nas QNAP TS-251 + 2GB RAM memory + 16TB (2x8TB) Hard Red WD Mac and PC.,1,12175397,848.32,848.32,848.32,848.32,Storage,Brand new
PAC2475,Synology DS118 NAS Server | 12TB (1x12TB) Seagate Iron Wolf,1 bay NAS server with capacity for home use or small businesses,0,12175397,675.98,546.5848,,,Storage,Brand new
PAC2169,QNAP TS-251A-4G NAS Server | 4GB RAM | 6TB (2X3TB) Seagate Iron Wolf,NAS with 4GB of RAM and two hard disks 3TB (2x3TB) Seagate IronWolf for Mac and PC,1,12175397,678.07,537.1795,,,Storage,Brand new
PAC1210,QNAP Pack HS-251 + | Seagate 6TB IronWolf,QNAP Pack HS-251 + with 6TB (2x3TB) IronWolf Seagate Hard Drives for Mac and PC.,0,12175397,678.97,547.1789,,,Storage,Brand new
PAC2317,Synology DS718 + NAS Server | 2GB RAM | 4TB (2x2TB) Seagate Iron Wolf,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,0,12175397,679.97,613.1796,,,Storage,Brand new
PAC2437,Synology DS918 + NAS Server | 12GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,681.35,669.9903,680.99,680.99,Storage,Brand new
PAC2228,Synology DS218 + NAS Server | 2GB RAM | 8TB (2x4TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,682.99,588.1786,508.26,630.18,Storage,Brand new
PAC1374,Synology Pack DS216J | WD 12TB Network,NAS + 12TB (2x6TB) WD Network for Mac and PC.,0,12175397,685.99,560.1792,621.99,638.18,Storage,Brand new
PAC2370,Synology DS218 + NAS Server | 6GB RAM | 6TB (2X3TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,1,12175397,686.96,591.1794,,,Storage,Brand new
PAC1231,Pack QNAP TS-251 + | 2GB RAM | WD 8TB Network,Pack NAS QNAP TS-251 + 2GB RAM + 8TB (2x4TB) Network WD Hard Drive for Mac and PC.,1,12175397,687.0,587.1791000000001,583.99,654.99,Storage,Brand new
PAC1507,Pack QNAP TS-251A NAS Server | 2GB RAM | WD 8TB Network,NAS with 2GB of RAM and two hard drives 4TB (2x4TB) WD Network for Mac and PC,0,12175397,687.69,551.1792,553.51,621.99,Storage,Brand new
PAC1219,Synology DS716 + Pack | WD 4TB Network,Synology DS716 + Pack with 4TB (2x2TB) WD Red hard drives for Mac and PC.,0,12175397,689.9,653.9905,,,Storage,Brand new
SYN0173,Synology DS1517 NAS server Mac and PC,NAS with 2GB of RAM and 5 bays compatible with SATA 35 inches and 25 inches for Mac and PC,0,12175397,689.99,669.9899,670.0,683.99,Storage,Brand new
PAC1402,Synology DS716 + II Pack | 2GB RAM | Seagate 4TB IronWolf,Synology DS716 + II with 2GB of RAM memory + 4TB (2x2TB) Seagate Hard Drive for Mac and PC IronWolf,0,12175397,691.88,635.1786,,,Storage,Brand new
PAC1216,Synology DS716 + Pack | Seagate 4TB NAS,NAS + 4TB (2x2TB) NAS Seagate for Mac and PC.,0,12175397,691.9,649.9902,,,Storage,Brand new
PAC2411,DS418play Synology NAS Server | 16GB RAM,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,692.71,681.9899,,,Storage,Brand new
PAC2290,DS218J Synology NAS Server | 12TB (2x6TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,1,12175397,695.99,549.9898000000001,554.99,612.99,Storage,Brand new
PAC1768,QNAP TS-431P NAS,NAS 8TB capacity WD Red hard drives for Mac and PC,0,12175397,697.99,562.3680999999999,564.37,653.37,Storage,Brand new
PAC1295,Pack QNAP TS-251 + | 8GB RAM | WD 4TB Network,Pack QNAP TS-251 + 8 + 4TB GB of RAM memory (2x2TB) WD Network for Mac and PC.,0,12175397,697.99,628.1787999999999,704.99,704.99,Storage,Brand new
PAC1777,Synology Pack DS216SE | Seagate 8TB NAS,Synology NAS 12TB (2x6TB) Seagate Hard Drive for Mac and PC IronWolf,1,12175397,699.97,512.1785,,,Storage,Brand new
QNA0162,Pack QNAP TS-453A | 8GB RAM,Pack NAS QNAP TS-453A with 8GB of RAM for Mac and PC.,0,12175397,700.59,699.9898000000001,557.61,699.99,Storage,Brand new
PAC1679,QNAP TS-228 | 12TB (2x6TB) Seagate Iron Wolf,NAS + 12TB (2x6TB) Seagate Iron Wolf for Mac and PC,0,12175397,700.97,523.1786,,,Storage,Brand new
PAC2362,Synology DS218 + NAS Server | 2GB RAM | 8TB (2x4TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,0,12175397,704.97,563.1787999999999,583.18,590.18,Storage,Brand new
PAC1228,Pack QNAP TS-251 + | 2GB RAM | 8TB Seagate Desktop IronWolf,Pack QNAP TS-251 + with 2GB of RAM memory + 8TB (2x4TB) IronWolf Seagate Hard Drive for Mac and PC.,0,12175397,708.98,560.1792,566.53,608.18,Storage,Brand new
PAC1700,Pack QNAP TS-251A NAS Server | 16GB | 4TB (2x2TB) WD Red,NAS with 16GB of RAM and 4TB (2x2TB) WD Red for Mac and PC,0,12175397,709.67,641.179,,,Storage,Brand new
PAC1683,Pack QNAP TS-251A NAS Server | 2GB RAM | Seagate 8TB Iron Wolf,NAS with 2GB of RAM and 8 TB (2x4TB) Seagate Iron Wolf Mac and PC,0,12175397,709.67,536.1787999999999,541.42,591.99,Storage,Brand new
PAC1401,QNAP TS-453mini | 8GB RAM Mac and PC Server Nas,8-bay NAS Server for Mac and PC.,0,12175397,709.99,579.9905,,,Storage,Brand new
PAC2221,DS418J Synology NAS Server | 8TB (4x2TB) WD Red,4 bay NAS server capable tramsmitir H.265 video 4K,1,12175397,710.99,654.368,620.64,650.99,Storage,Brand new
PAC1694,Pack QNAP TS-251A NAS Server | 16GB RAM | Seagate 4TB Iron Wolf,NAS with 16GB of RAM and 4TB (2x2TB) Seagate Iron Wolf Mac and PC,0,12175397,711.65,630.1789,,,Storage,Brand new
PAC2202,Synology DS718 + NAS Server | 2GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,717.99,663.1792,647.18,685.18,Storage,Brand new
PAC1292,Pack QNAP TS-251 + | 8GB RAM | Seagate 4TB IronWolf,QNAP TS-251 Pack + 8GB RAM + 4TB (2x2TB) IronWolf Seagate Hard Drive for Mac and PC.,0,12175397,719.97,621.1789,584.99,584.99,Storage,Brand new
PAC2206,Synology DS718 + NAS Server | 6GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,719.98,691.1786,13.19,691.18,Storage,Brand new
PAC1360,Synology DS216 + Pack | Seagate 8TB NAS,NAS + 8TB (2x4TB) NAS Seagate for Mac and PC.,0,12175397,720.99,621.9896,,,Storage,Brand new
QNA0222,QNAP TS-453b NAS 4GB RAM USB-C,NAS 4 bays with 4GB of RAM 2 1USB-C LAN ports and a powerful processor for home and SME Mac and PC,0,12175397,724.79,723.989,673.31,723.99,Storage,Brand new
QNA0221,QNAP TS-253B 8GB RAM NAS USB-C,2 bay NAS with 8GB of RAM 2 LAN ports 1 USB-C port and a powerful processor for home and SMB Mac and PC,0,12175397,724.79,723.9902,673.31,723.99,Storage,Brand new
PAC1760,QNAP TS-231P NAS,NAS with 12TB capacity (2x6TB) WD Red hard drives for Mac and PC,0,12175397,726.59,630.1789,,,Storage,Brand new
PAC1319,Pack QNAP TS-253A | 4GB RAM | WD 8TB Network,QNAP pack with 4GB of RAM memory + 8TB (2x4TB) Network WD Hard Drive for Mac and PC.,1,12175397,727.99,585.179,609.18,713.18,Storage,Brand new
PAC1406,Synology DS716 + II Pack | 2GB RAM | WD 6TB Network,Synology DS716 + II with 2GB of RAM memory + 6TB (2x3TB) WD Red for Mac and PC,0,12175397,729.9,691.1786,685.99,703.18,Storage,Brand new
PAC1220,Synology DS716 + Pack | WD 6TB Network,Synology DS716 + Pack with 6TB (2x3TB) WD Red hard drives for Mac and PC.,0,12175397,729.9,683.99,,,Storage,Brand new
PAC1364,Synology DS216 + Pack | WD 8TB Network,NAS + 8TB (2x4TB) WD Network for Mac and PC.,0,12175397,730.99,641.9897,,,Storage,Brand new
PAC1841,Synology DS216J | 12TB (2x6TB) Seagate IronWolf,NAS server with 12TB capacity (2x6TB) Seagate IronWolf for Mac and PC.,0,12175397,735.97,568.1785,549.93,630.99,Storage,Brand new
PAC2176,Pack QNAP TS-251A NAS Server | 4GB RAM | WD 8TB Network,NAS with 4GB of RAM and two hard drives 4TB (2x4TB) WD Network for Mac and PC,1,12175397,736.09,597.1786,592.57,659.99,Storage,Brand new
PAC1214,QNAP Pack HS-251 + | WD 8TB Network,QNAP Pack HS-251 + with 8TB (2x4TB) Network WD Hard Drive for Mac and PC.,0,12175397,736.99,607.1792,585.13,683.99,Storage,Brand new
PAC2318,Synology DS718 + NAS Server | 2GB RAM | 6TB (2x3TB) Seagate IronWolf,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,739.97,650.179,,,Storage,Brand new
PAC1325,Pack QNAP TS-253A | 8GB RAM | WD 4TB Network,QNAP NAS Pack + 8GB + RAM memory drives 4TB (2x2TB) WD Red for Mac and PC,0,12175397,741.29,609.1793,703.18,717.18,Storage,Brand new
PAC1762,QNAP TS-431P NAS,NAS 8TB capacity Seagate Hard Drives for Mac and PC IronWolf,0,12175397,741.95,548.3684000000001,553.61,614.99,Storage,Brand new
PAC2326,Synology DS718 + NAS Server | 6GB RAM | 4TB (2x2TB) Seagate Iron Wolf,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,741.96,675.1787999999999,,,Storage,Brand new
PAC2233,Synology DS218 + NAS Server | 6GB RAM | 8TB (2x4TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,744.98,650.179,647.24,715.18,Storage,Brand new
PAC2458,DS218J Synology NAS Server | 12TB (2x6TB) Seagate Iron Wolf,2-bay NAS server entry-level to back domestic security and stream media files,1,12175397,745.97,559.1785,,,Storage,Brand new
PAC2211,Synology DS718 + NAS Server | 10GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,749.35,730.1793,730.18,730.18,Storage,Brand new
PAC1701,Pack QNAP TS-251A NAS server | 16GB RAM | 6TB (2x3TB) WD Red,NAS with 16GB of RAM and 6TB (2x3TB) WD Red for Mac and PC,0,12175397,749.67,685.1794,,,Storage,Brand new
PAC1414,Synology DS716 + II Pack | 8GB RAM | WD 4TB Network,Synology DS716 + II with 8GB of RAM memory + 4TB (2x2TB) WD Red for Mac and PC,0,12175397,749.89,732.1795,714.77,726.99,Storage,Brand new
PAC1316,Pack QNAP TS-253A | 4GB RAM | Seagate 8TB IronWolf,QNAP Pack + 4GB memory RAM + 8TB (2x4TB) IronWolf Seagate Hard Drive for Mac and PC.,0,12175397,749.97,559.1785,559.18,656.18,Storage,Brand new
PAC2296,DS218play Synology NAS Server | 12TB (2x6TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,0,12175397,750.99,607.9899,608.99,608.99,Storage,Brand new
PAC1403,Synology DS716 + II Pack | 2GB RAM | Seagate 6TB IronWolf,Synology DS716 + II with 2GB of RAM memory + 6TB (2x3TB) Seagate Hard Drive for Mac and PC IronWolf,0,12175397,751.88,687.1796,723.99,723.99,Storage,Brand new
PAC1352,Synology Pack DS416J | Seagate 12TB IronWolf,Synology Pack + 12TB (4x3TB) IronWolf Seagate Hard Drives for Mac and PC.,0,12175397,754.95,640.3683,,,Storage,Brand new
PAC2352,DS418J Synology NAS Server | 8TB (4x2TB) Seagate Iron Wolf,4 bay NAS server capable of transmitting H.265 video 4K,0,12175397,754.95,615.3685,,,Storage,Brand new
PAC1351,Synology Pack DS416J | Seagate 8TB IronWolf,Synology DS416j Pack + 8TB (4x2TB) IronWolf Seagate Hard Drives for Mac and PC.,0,12175397,754.95,640.3683,636.99,636.99,Storage,Brand new
PAC1296,Pack QNAP TS-251 + | 8GB RAM | WD 6TB Network,Pack QNAP TS-251 + with 8GB RAM memory + 6TB (2x3TB) Hard Red WD Mac and PC.,0,12175397,757.99,671.1785,584.24,754.18,Storage,Brand new
PAC2170,QNAP TS-251A-4G NAS Server | 4GB RAM | 8TB (2x4TB) Seagate Iron Wolf,NAS with 4GB of RAM and 8 TB capacity (2x4TB) with disks Seagate IronWolf for Mac and PC,0,12175397,758.07,571.1793,,,Storage,Brand new
